"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"148130","SN 2024ees","12:32:42.185","+14:32:27.37","SN II","0.0235","","","ZTF, ATLAS, BlackGEM, Pan-STARRS","ZTF, ATLAS, BlackGEM, Pan-STARRS","ZTF, ePESSTO+","ATLAS, BlackGEM, Pan-STARRS, ZTF","ZTF24aahalmb","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, LT - SPRAT","1","1","","18.4564","g-ZTF","2024-03-11 06:44:36.672","ZTF_CLU_PUBLIC","","","2024TNSTR.660....1D","2024TNSCR.904....1W, 2024TNSCR.896....1D","",""
"146741","SN 2024dit","05:19:17.349","+01:19:26.26","SN II","0.02671","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS24czx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.525","orange-ATLAS","2024-02-28 08:13:56.928","ATLAS_Bot1","","","2024TNSTR.545....1T","2024TNSCR1047....1S","",""
"146703","SN 2024dhi","11:13:08.674","+05:04:28.27","SN II","0.027054","","","ZTF, ATLAS, Pan-STARRS, WFST","ZTF, ATLAS, Pan-STARRS, WFST","ZTF","ATLAS, Pan-STARRS, WFST, ZTF","ZTF24aagiwoi","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2, WFST - WFST-WFC","P200 - DBSP","1","1","","18.938","r-ZTF","2024-02-28 07:16:52.999","Fritz","","","2024TNSTR.552....1S","2024TNSCR1078....1Q","",""
"146697","SN 2024dhc","09:29:34.300","-11:01:56.24","SN II","0.0275","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS24cww","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT","1","1","","17.887","orange-ATLAS","2024-02-26 04:47:26.304","ATLAS_Bot1","","","2024TNSTR.540....1T","2024TNSCR.904....1W","",""
"146668","SN 2024dga","14:59:35.960","+49:19:36.12","SN II","0.0267","","","ATLAS, Pan-STARRS, ZTF, ALeRCE, GaiaAlerts","ATLAS, Pan-STARRS, ZTF, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ATLAS24cux","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","18.241","orange-ATLAS","2024-02-23 11:56:32.640","ATLAS_Bot1","","","2024TNSTR.528....1T","2024TNSCR.780....1P","",""
"146591","SN 2024ddd","15:48:02.478","+25:14:59.25","SN II","0.0422249995","","","ATLAS, GOTO, ZTF, Pan-STARRS","ATLAS, GOTO, ZTF, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS24ctc","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","18.456","orange-ATLAS","2024-02-21 12:59:19.680","ATLAS_Bot1","","","2024TNSTR.507....1T","2024TNSCR.937....1R","",""
"146507","SN 2024daa","14:25:57.210","-02:23:32.21","SN II","0.03121","","","Pan-STARRS, ZTF, ATLAS","Pan-STARRS, ZTF, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","PS24axr","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.76","w-P1","2024-02-17 14:39:41.760","PS1_Bot1","","","2024TNSTR.489....1C","2024TNSCR3588....1Q","",""
"146490","SN 2024czj","13:09:05.130","+29:54:07.74","SN II","0.015","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, ZTF","ATLAS24cpo","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.987","cyan-ATLAS","2024-02-17 13:33:16.992","ATLAS_Bot1","","","2024TNSTR.487....1T","2024TNSCR.663....1Q","",""
"146280","SN 2024cro","12:41:13.566","+20:40:12.00","SN II","0.022001","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24aaezido","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","20.465","g-ZTF","2024-01-16 12:59:34.368","ZTF_CLU_PUBLIC","","","2024TNSTR.464....1D","2024TNSCR3553....1D","",""
"146050","SN 2024ciu","19:01:54.341","+28:20:06.29","SN II","0.01","LEDA 1832825","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF24aaerzgo","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9851","g-ZTF","2024-02-12 12:46:07.003","ALeRCE","","","2024TNSTR.405....1F","2024TNSCR.856....1S","",""
"145982","SN 2024cgi","13:14:09.126","-05:35:43.48","SN II","0.074","LEDA 1042721","","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF24aaekaaj","P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","19.6981","g-ZTF","2024-02-11 10:04:39.999","ALeRCE","","","2024TNSTR.393....1F","2024TNSCR3190....1D","",""
"145810","SN 2024cab","17:26:47.189","+38:03:01.47","SN II","0.041","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS24boo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.598","orange-ATLAS","2024-01-31 14:50:15.936","ATLAS_Bot1","","","2024TNSTR.386....1T","2024TNSCR1078....1Q","",""
"145729","SN 2024bwy","17:29:47.530","+52:31:00.66","SN II","0.025","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, ZTF","ATLAS24bzy","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.261","cyan-ATLAS","2024-02-07 15:20:57.120","ATLAS_Bot1","","","2024TNSTR.374....1T","2024TNSCR.846....1S","",""
"144963","SN 2024aul","10:21:53.237","+00:17:44.16","SN II","0.0215","SDSS J102153.20+001743.3","0.02148222","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS","ZTF24aadkwni","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","LT - SPRAT","1","1","","17.6095","g-ZTF","2024-01-26 10:10:51.001","ALeRCE","","","2024TNSTR.257....1M","2024TNSCR.543....1W","",""
"144765","SN 2024anc","10:58:15.981","+23:41:37.28","SN II","0.0212810002","","","ATLAS, Pan-STARRS, ZTF","ATLAS, Pan-STARRS, ZTF","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS24baz","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.779","orange-ATLAS","2024-01-18 11:19:13.152","ATLAS_Bot1","","","2024TNSTR.203....1T","2024TNSCR.298....1S","",""
"144764","SN 2024anb","10:34:02.911","+16:21:48.46","SN II","0.0519","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF24aacxzca","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","20.15","r-ZTF","2024-01-17 10:04:48.000","ZTF_Bot1","","","2024TNSTR.207....1F","2024TNSCR.436....1W","",""
"144737","SN 2024amc","12:24:47.949","-00:59:23.35","SN II","0.03","","","ZTF, ATLAS, Pan-STARRS, BlackGEM","ZTF, ATLAS, Pan-STARRS, BlackGEM","ZTF","ATLAS, BlackGEM, Pan-STARRS, ZTF","ZTF24aadecbb","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.06","r-ZTF","2024-01-16 11:39:50.400","ZTF_Bot1","","","2024TNSTR.197....1F","2024TNSCR3154....1S","",""
"144730","SN 2024alv","12:35:30.400","-02:19:24.81","SN II","0.023917","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF24aadefcx","P48 - ZTF-Cam, PS2 - GPC2","Keck1 - LRIS","1","1","","19.9874","r-ZTF","2024-01-16 11:41:23.997","Fritz","","","2024TNSTR.198....1S","2024TNSCR3553....1D","",""
"144358","SN 2024yr","15:59:35.130","-13:09:12.53","SN II","0.02","","","ATLAS, GaiaAlerts, ZTF, Pan-STARRS, BlackGEM","ATLAS, GaiaAlerts, ZTF, Pan-STARRS, BlackGEM","ZTF","ATLAS, BlackGEM, GaiaAlerts, Pan-STARRS, ZTF","ATLAS24ask","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.818","orange-ATLAS","2024-01-13 15:20:00.960","ATLAS_Bot1","","","2024TNSTR.132....1T","2024TNSCR.452....1S","",""
"144310","SN 2024xh","13:41:33.315","+15:42:47.01","SN II","0.06","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS24aqx","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","19.038","orange-ATLAS","2024-01-11 14:58:05.088","ATLAS_Bot1","","","2024TNSTR.122....1T","2024TNSCR.436....1W","",""
"144290","SN 2024wp","11:24:39.244","+14:56:52.95","SN II","0.013864","UGC 6424","0.0139","SNHunt, ATLAS, ZTF, Pan-STARRS, BlackGEM","CRTS, ATLAS, ZTF, Pan-STARRS, BlackGEM","ZTF","ATLAS, BlackGEM, Pan-STARRS, SNHunt, ZTF","","ATLAS-MLO - ATLAS-01, ML1 - MeerLICHT-Cam, Other - Other, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.9","V-crts-CRTS","2024-01-11 10:34:21.000","Andrew Drake","","","2024TNSTR.125....1M","2024TNSCR.191....1S","",""
"144067","SN 2024ov","11:50:28.791","-18:34:42.83","SN II","0.0228","ESO 572-5","0.023307","ALeRCE, ATLAS, Pan-STARRS, BlackGEM","ZTF, ATLAS, Pan-STARRS, BlackGEM","ZTF","ALeRCE, ATLAS, BlackGEM, Pan-STARRS","ZTF24aaasazz","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","20.091","g-ZTF","2024-01-06 13:27:31.003","ALeRCE","","","2024TNSTR..50....1F","2024TNSCR3553....1D","",""
"144020","SN 2024nj","08:06:43.069","+73:35:22.17","SN II","0.025","","","ZTF, ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ALeRCE, ATLAS, ZTF","ZTF24aaaieeg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.97","r-ZTF","2024-01-06 07:35:02.400","ZTF_Bot1","","","2024TNSTR..57....1F","2024TNSCR.919....1S","",""
"143942","SN 2024ks","03:51:58.300","+27:20:35.77","SN II","0.02","","","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts","ZTF24aaaefgv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1107","r-ZTF","2024-01-05 03:13:16.003","ALeRCE","","","2024TNSTR..49....1M","2024TNSCR3154....1S","",""
"143597","SN 2024V","11:52:01.487","+57:41:37.27","SN II","0.030779","","","Pan-STARRS, ALeRCE","Pan-STARRS, ZTF","ZTF","ALeRCE, Pan-STARRS","PS24j","P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","20.07","i-P1","2024-01-01 14:18:55.872","PS1_Bot1","","","2024TNSTR..10....1C","2024TNSCR3553....1D","",""
"143384","SN 2023acbs","02:44:05.109","+16:40:08.93","SN II","0.0393","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF23abvnmam","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","18.37","g-ZTF","2023-12-27 05:29:45.600","ZTF_Bot1","","","2023TNSTR3383....1F","2024TNSCR.436....1W","",""
"142970","SN 2023ablu","11:21:12.980","+49:19:08.26","SN II","0.128","","","Pan-STARRS, ATLAS, GaiaAlerts, ZTF","Pan-STARRS, ATLAS, GaiaAlerts, ZTF","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","PS23mvx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.24","i-P1","2023-12-25 14:34:46.272","PS1_Bot1","","","2023TNSTR3362....1C","2024TNSCR.101....1S","",""
"142884","SN 2023abim","11:49:12.680","+43:07:28.88","SN II","0.01","","","ATLAS, ALeRCE, Pan-STARRS, GaiaAlerts","ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ATLAS23xvy","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","17.72","orange-ATLAS","2023-12-25 13:03:44.928","ATLAS_Bot1","","","2023TNSTR3360....1T","2024TNSCR..26....1S","",""
"142758","SN 2023abdq","22:43:19.190","+34:00:16.96","SN II","0.0224","","","GaiaAlerts, ATLAS, ZTF","GaiaAlerts, ATLAS, ZTF","ZTF","ATLAS, GaiaAlerts, ZTF","Gaia23dsy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.69","G-Gaia","2023-12-22 17:52:48.000","Gaia_Bot1","","","2023TNSTR3352....1H","2024TNSCR..25....1S","",""
"141959","SN 2023zzk","03:38:52.780","+40:59:19.02","SN II","0.020127","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF23abtycgb","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.16","g-ZTF","2023-12-14 03:57:36.000","ZTF_Bot1","","","2023TNSTR3245....1F","2024TNSCR..25....1S","",""
"141541","SN 2023zjt","23:03:51.270","+03:20:23.42","SN II","0.02","","","ZTF, ATLAS, GOTO, GaiaAlerts","ZTF, ATLAS, GOTO, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","ZTF23absliqb","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-S - GOTO-3, GOTO-S - GOTO-4, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.73","g-ZTF","2023-12-10 03:07:12.000","ZTF_Bot1","","","2023TNSTR3189....1F","2024TNSCR..26....1S","",""
"141297","SN 2023zap","00:30:38.731","+12:40:54.05","SN II","0.031","","","ZTF","ZTF","ZTF","ZTF","ZTF23abrysyj","P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.5149","r-ZTF","2023-12-06 03:34:39.648","ZTF_CLU_PUBLIC","","","2023TNSTR3159....1D","2024TNSCR3553....1D","",""
"141252","SN 2023yyx","01:52:48.370","-22:44:34.91","SN II","0.031","","","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF, GaiaAlerts, Pan-STARRS, ATLAS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ZTF23abrzxeb","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.87","g-ZTF","2023-12-06 05:05:16.800","ZTF_Bot1","","","2023TNSTR3143....1F","2024TNSCR.178....1D","",""
"141177","SN 2023ywa","00:54:43.675","+39:45:31.82","SN II","0.01","","","ATLAS, Pan-STARRS, ZTF","ATLAS, Pan-STARRS, ZTF","ZTF","ATLAS, Pan-STARRS","ATLAS23wqs","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","18.829","orange-ATLAS","2023-12-03 09:17:24.576","ATLAS_Bot1","","","2023TNSTR3131....1T","2024TNSCR..84....1S, 2024TNSCR..83....1S","",""
"141094","SN 2023ysv","04:03:27.546","+27:21:30.53","SN II","0.01","","","ATLAS, GOTO, ZTF, Pan-STARRS","ATLAS, GOTO, ZTF, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ATLAS23wmw","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.484","orange-ATLAS","2023-12-03 10:23:11.328","ATLAS_Bot1","","","2023TNSTR3125....1T","2023TNSCR3171....1S","",""
"140951","SN 2023yni","13:13:49.550","+06:57:39.49","SN II","0.02394","","","GaiaAlerts, ZTF, Pan-STARRS","GaiaAlerts, ZTF, Pan-STARRS","ZTF","GaiaAlerts, Pan-STARRS, ZTF","Gaia23djf","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.09","G-Gaia","2023-11-24 14:02:24.000","Gaia_Bot1","","","2023TNSTR3077....1H","2023TNSCR3251....1S","",""
"140946","SN 2023ynd","11:36:44.925","-27:32:52.34","SN II","0.028","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS, ZTF","ATLAS23vwy","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.686","orange-ATLAS","2023-11-17 07:58:48.864","ATLAS_Bot1","","","2023TNSTR3076....1T","2024TNSCR3553....1D","",""
"140468","SN 2023xvo","11:20:24.288","+28:17:55.32","SN II","0.03285","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF23abqwald","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.3039","r-ZTF","2023-11-13 12:45:18.144","ZTF_CLU_PUBLIC","","","2023TNSTR2967....1D","2024TNSCR3553....1D","",""
"140408","SN 2023xth","06:44:45.142","+31:03:40.02","SN II","0.017","","","ZTF, ATLAS","ZTF, ATLAS","ZTF, ePESSTO+","ATLAS, ZTF","ZTF23abqkppm","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","20.71","r-ZTF","2023-11-06 11:36:57.600","ZTF_Bot1","","","2023TNSTR2959....1F","2023TNSCR3398....1S, 2023TNSCR3397....1B, 2024TNSCR..25....1S","",""
"140184","SN 2023xkv","13:19:54.360","+31:14:06.97","SN II","0.0189","","","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","ZTF23abpnqng","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","18.1261","r-ZTF","2023-11-08 12:47:59.712","ZTF_CLU_PUBLIC","","","2023TNSTR2906....1D","2023TNSCR3203....1D","",""
"140126","SN 2023xip","08:04:42.961","+08:42:56.12","SN II","0.03","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF23abpydvb","P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.67","g-ZTF","2023-11-10 09:37:26.400","ZTF_Bot1","","","2023TNSTR2905....1F","2023TNSCR3171....1S","",""
"139919","SN 2023xbb","20:33:06.425","-02:02:17.37","SN II","0.019","NGC 6926","0.02","SNHunt, ATLAS","CRTS, ATLAS","ZTF","ATLAS, SNHunt","","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, Other - Other","Keck1 - LRIS","1","1","","19.3","V-crts-CRTS","2023-11-08 01:52:06.000","Andrew Drake","","","2023TNSTR2879....1M","2024TNSCR3553....1D","",""
"139738","SN 2023wui","09:12:34.348","-07:19:30.31","SN II","0.029","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF23abmrwhw","P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","20.1279","r-ZTF","2023-10-19 11:34:21.216","ZTF_CLU_PUBLIC","","","2023TNSTR2867....1D","2024TNSCR3553....1D","",""
"139736","SN 2023wug","12:33:29.379","+26:44:23.58","SN II","0.021902","","","ZTF","ZTF","ZTF","ZTF","ZTF23abnkibu","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.6532","r-ZTF","2023-10-25 13:03:45.792","ZTF_CLU_PUBLIC","","","2023TNSTR2867....1D","2024TNSCR3553....1D","",""
"139717","SN 2023wtp","04:57:01.377","+00:04:26.56","SN II","0.05","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS, Pan-STARRS, ZTF","ZTF23abokzba","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.53","g-ZTF","2023-11-03 08:09:36.000","ZTF_Bot1","","","2023TNSTR2866....1F","2023TNSCR2907....1F, 2026TNSCR.368....1S","",""
"139618","SN 2023wpw","20:52:10.204","-13:08:34.31","SN II","0.032796","LEDA  942276","0.0328","ALeRCE, Pan-STARRS","ZTF, Pan-STARRS","ZTF","ALeRCE, Pan-STARRS","ZTF23abookzh","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.9793","r-ZTF","2023-11-04 02:37:16.003","ALeRCE","","","2023TNSTR2831....1F","2023TNSCR2982....1Q","",""
"139041","SN 2023vuj","10:41:07.164","-13:12:10.97","SN II","0.016","LEDA  170085","0.016002","ALeRCE, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE, ATLAS, Pan-STARRS","ZTF23abnjxml","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.5972","r-ZTF","2023-10-25 12:31:35.003","ALeRCE","","","2023TNSTR2717....1M","2023TNSCR2979....1S","",""
"138994","SN 2023vsr","12:25:00.210","+28:33:19.04","SN II","0.030153","SDSS J122500.44+283330.9","0.03015276","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF23abncsdu","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.6478","r-ZTF","2023-10-24 12:57:05.000","ALeRCE","","","2023TNSTR2703....1M","2023TNSCR2997....1S","",""
"138793","SN 2023vkz","08:28:36.174","+57:12:31.86","SN II","0.035","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, ZTF","ATLAS23ulf","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.953","cyan-ATLAS","2023-10-19 12:45:07.776","ATLAS_Bot1","","","2023TNSTR2654....1T","2023TNSCR2998....1D","",""
"138764","SN 2023vjw","11:06:43.413","+53:13:30.96","SN II","0.026","","","ATLAS, YSE, ZTF, GOTO, MASTER, Pan-STARRS","ATLAS, Pan-STARRS, ZTF, GOTO, MASTER","ZTF","ATLAS, GOTO, MASTER, Pan-STARRS, YSE, ZTF","ATLAS23ukq","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.876","cyan-ATLAS","2023-10-19 14:49:52.608","ATLAS_Bot1","","","2023TNSTR2654....1T","2023TNSCR2997....1S","",""
"138690","SN 2023vhb","12:19:13.180","+22:25:42.42","SN II","0.0222890005","UGC  7357","0.0223","ALeRCE, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ALeRCE, ATLAS, GaiaAlerts","ZTF23aazprcc","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.1309","r-ZTF","2023-10-18 12:46:00.998","ALeRCE","","","2023TNSTR2636....1M","2023TNSCR2996....1J","",""
"138624","SN 2023veo","09:11:18.950","-01:32:51.25","SN II","0.04","","","GaiaAlerts, ZTF, Pan-STARRS","GaiaAlerts, ZTF, Pan-STARRS","ZTF","GaiaAlerts, Pan-STARRS, ZTF","Gaia23cww","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.6","G-Gaia","2023-10-14 03:34:33.600","Gaia_Bot1","","","2023TNSTR2625....1H","2023TNSCR3010....1S","",""
"138596","SN 2023vdm","19:06:04.253","+40:52:59.21","SN II","0.054171","UGC 11403","0.055721","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ALeRCE, ATLAS, Fink","ZTF23abkixfb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.6207","g-ZTF","2023-10-16 02:59:33.000","ALeRCE","","","2023TNSTR2606....1M","2023TNSCR3010....1S","",""
"138558","SN 2023vcc","19:19:35.845","+57:44:12.76","SN II","0.05","","","ATLAS, Fink","ATLAS, ZTF","ZTF","ATLAS, Fink","ATLAS23ugd","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.703","cyan-ATLAS","2023-10-15 06:17:26.304","ATLAS_Bot1","","","2023TNSTR2607....1T","2023TNSCR2934....1D","",""
